,0
0,0.21838383838383843
1,0.39007575757575763
2,0.38507773588418753
3,0.3922305764411028
4,0.5518952592123324
5,0.559740778805527
6,0.2609243697478992
7,0.4405205905205905
8,0.2875
9,0.3722222222222222
10,0.5262843773873186
11,0.43389590833759595
12,0.450909090909091
13,0.33668029501362834
14,0.540981240981241
15,0.5190602836879432
16,0.2891666666666667
17,0.36
18,0.39074638513414023
19,0.3333333333333333
20,0.40127164502164503
21,0.68
22,0.401898170416689
23,0.5205808080808081
24,0.36256207717246686
25,0.48260233918128664
26,0.5026234567901234
27,0.4158577533577534
28,0.43985119047619053
29,0.35233333333333333
30,0.3917489628427129
31,0.3634338779500069
32,0.7342439170025379
33,0.5523809523809523
34,0.35504761904761906
35,0.49634353741496584
36,0.29756944444444444
37,0.5583205325140809
38,0.6013464696223316
39,0.36973881673881676
40,0.48047842961636067
41,0.3856894841269842
42,0.0
43,0.33092959671907046
44,0.41296296296296287
45,0.4893221275252529
46,0.40399999999999997
47,0.07692307692307693
48,0.3599431818181818
49,0.45170940170940166
50,0.47427297165200394
51,0.2814102564102564
52,0.34573412698412703
53,0.49586969361387967
54,0.4338740319509553
55,0.5842473328129065
56,0.4351325757575758
57,0.5085714285714286
58,0.39956709956709957
59,0.645
60,0.4099532559638942
61,0.4444444444444445
62,0.4467056198203737
63,0.41692625944984435
64,0.47036875094846115
65,0.40015990015990016
66,0.37830762987012984
67,0.4786653560506769
68,0.466743859485795
69,0.42738095238095253
70,0.3145833333333334
71,0.45238095238095244
72,0.3937641723356008
73,0.46272321428571433
74,0.6585584913171121
75,0.48888888888888893
76,0.5590939153439153
77,0.5431372549019609
78,0.4579365079365078
79,0.4911904761904762
80,0.4447415329768271
81,0.27301503406154565
82,0.4180364010552689
83,0.346875
84,0.38030303030303025
85,0.3079545454545455
86,0.6272222222222222
87,0.8888888888888888
88,1.0
89,0.3958377425044092
90,0.28809523809523807
91,0.5294141650699028
92,0.6208057465410408
93,0.0923076923076923
94,0.25
95,0.3435488878937155
96,0.5291818561555403
97,0.5416666666666666
98,0.34603174603174597
99,0.4207503607503608
100,0.37328042328042327
101,0.45651515151515154
102,0.38684210526315793
103,0.39734133790737564
104,0.2989281876515919
105,0.4037869294448241
106,0.38414970981050284
107,0.5333333333333334
108,0.48586956521739133
109,0.38203910103163835
110,0.45263975155279507
111,0.5162698412698413
112,0.36245343803483343
113,0.33573322510822506
114,0.41704196933010496
115,0.41641001855287574
116,0.4432052353104985
117,0.49591269841269847
118,0.5585777440949855
119,0.25
120,0.5146157091496075
121,0.5147321428571427
122,0.41861849390919165
123,0.11000000000000001
124,0.3076280323450135
125,0.4620464082533048
126,0.31271209633278596
127,0.36047815820543094
128,0.5016233766233766
129,0.37903030303030305
130,0.508
131,0.09523809523809523
132,0.43105751391465674
133,0.5330676807760137
134,0.45168178382464097
135,0.30993861329926914
136,0.4264430014430015
137,0.5011363636363636
138,0.39319248826291076
139,0.51
140,0.4710451977401129
141,0.5153846153846153
142,0.5179595494111623
143,0.5047619047619049
144,0.4293958777540868
145,0.46667112857902326
146,0.5532181938431938
147,0.40841566929802214
148,0.43092494442494433
149,0.4583333333333333
150,0.3705555555555556
151,0.5444444444444444
152,0.4920456113934374
153,0.7402564102564102
154,0.34808410188844974
155,0.46799450549450544
156,0.4554761904761904
157,0.4498269949882852
158,0.4579545454545455
159,0.47045454545454546
160,0.4
161,0.5488029647120556
162,0.45641025641025645
163,0.44721354166666666
164,0.47758420441347277
165,0.5341269841269841
166,0.378125
167,0.3867926828726829
168,0.4096536796536797
169,0.4341893568529083
170,0.4718966058096492
171,0.47425213675213684
172,0.3659792716244329
173,0.5218253968253967
174,0.359337368629404
175,0.4686574074074074
176,0.55
177,0.30185185185185187
178,0.3767857142857143
179,0.5288511092082522
180,0.3137533875338754
181,0.39626736111111094
182,0.38697968697968704
183,0.5991341991341991
184,0.4244557672659864
185,0.42126068376068376
186,0.4896825396825396
187,0.43109126984126983
188,0.41049886621315196
189,0.48457521645021645
190,0.0875
191,0.4045372837039505
192,0.48351600113282356
193,0.3666666666666667
194,0.4986413043478262
195,0.4611394557823129
196,0.3507920110192837
197,0.34047619047619043
198,0.4788425925925926
199,0.524590017825312
200,0.38126110731373886
201,0.3384813384813385
202,0.30155247051798767
203,0.5428571428571428
204,0.2641203703703704
205,0.6042087542087543
206,0.46221359940872114
207,0.5216573154073155
208,0.3918280871670703
209,0.39999999999999997
210,0.5821428571428571
211,0.4546006944444445
212,0.3581632653061225
213,0.18787878787878787
214,0.48031276727325367
215,0.4489145658263305
216,0.4288201058201058
217,0.40764846264846266
218,0.4613333333333333
219,0.439655993901277
220,0.3936761320689893
221,0.39483729702084125
222,0.3015673981191222
223,0.47645502645502646
224,0.3988708654078301
225,0.3693181818181818
226,0.4440012812857642
227,0.3468333333333333
228,0.44761101528679664
229,0.49208284939992253
230,0.4289115646258504
231,0.15
232,0.42103268131045907
233,0.37315485061386705
234,0.4677295918367346
235,0.37857142857142856
236,0.46795454545454546
237,0.46859534498423394
238,0.5817396655631952
239,0.46639515455304936
240,0.3651897122485358
241,0.4422539682539683
242,0.25
243,0.43149801587301584
244,0.47381999662487456
245,0.5943401360544218
246,0.49150326797385624
247,0.37547564196687017
248,0.5741975308641974
249,0.49924154436349566
250,0.509505772005772
251,0.4300341585497835
252,0.32306443556443554
253,0.34650000000000003
254,0.5361562833301964
255,0.29731515151515153
256,0.3893669438200688
257,0.4034998421717171
258,0.32450980392156864
259,0.42487824675324665
260,0.5240375695732838
261,0.4442361930998295
262,0.6645833333333333
263,0.3412025012025012
264,0.692857142857143
265,0.44791666666666663
266,0.4604166666666667
267,0.4968390786168565
268,0.24759708890143678
269,0.4852298373032971
270,0.17954545454545456
271,0.32462121212121214
272,0.5846153846153846
273,0.0
274,0.41011904761904766
275,0.38150194438330026
276,0.5821539005212474
277,0.5294562162983215
278,0.5523732363315698
279,0.4767965367965367
280,0.5337915851272015
281,0.49433359569723195
282,0.3522727272727273
283,0.37552447552447554
284,0.3893518518518519
285,0.06666666666666667
286,0.37373224728487875
287,0.410034915481344
288,0.0
289,0.27001633986928103
290,0.6214285714285713
291,0.48133949383949387
292,0.6000000000000001
293,0.45692791005291017
294,0.6469047619047619
295,0.2895833333333333
296,0.5560690943043883
297,0.34993300350443207
298,0.42620860864281934
299,0.40084559346126514
300,0.3893769629063747
301,0.4149546485260771
302,0.5366666666666666
303,0.4626262626262626
304,0.6333623693379791
305,0.38663088703411275
306,0.3281554383116883
